Shipping times,Shipping costs,Transportation modes,Routes,Order quantities,Production volumes,Manufacturing costs,Supplier name,damage_risk
8,2.722561599822704,3,1,16,768,11.435653462633496,3,1
9,3.1586139293972875,3,1,13,769,9.964858498407532,3,1
8,2.982550070405584,3,1,17,769,10.37248311109533,3,1
9,3.216679421608679,3,1,16,768,11.154319521413106,3,1
5,3.3569416690743097,3,1,15,771,11.694228360411074,3,1
6,3.235756719088892,3,1,14,771,11.99806365933726,3,1
6,3.169566081440946,3,1,15,767,10.526833854145117,3,1
6,4.100345407160528,3,1,14,769,11.72844492907327,3,1
8,3.5666405346957033,3,1,16,767,11.877532763941064,3,1
7,2.8947091965465357,3,1,16,769,10.208646052798455,3,1
8,3.1197575188042275,3,1,15,770,11.379085553514424,3,1
7,2.957976896811223,3,1,13,768,12.710052228825788,3,1
5,3.200353375851484,3,1,17,770,11.419028185640034,3,1
6,3.1925827164170144,3,1,15,771,12.347116654923616,3,1
5,3.2277533854169427,3,1,16,769,10.846956903472462,3,1
9,3.549352235385475,3,1,15,769,13.305589108508089,3,1
8,3.950438081133293,3,1,16,767,11.840203997985391,3,1
6,3.2130966367647287,3,1,15,770,12.387202019905553,3,1
8,3.860488016102685,3,1,14,771,12.386225725677708,3,1
7,3.444637802858196,3,1,15,769,12.061501711637641,3,1
5,3.1440897467714986,3,1,17,771,9.93093079310918,3,1
7,3.338944043919231,3,1,13,767,12.08633229382828,3,1
2,3.078168562828656,3,1,41,204,85.01642444859327,2,1
2,3.2655712776254098,3,1,41,201,86.46792248114961,2,1
1,3.013310089463479,3,1,42,202,77.64660185833696,2,1
4,2.322463459957356,3,1,43,203,80.66142758352674,2,1
3,3.055208843133961,3,1,43,203,80.96788122427864,2,1
4,2.8402560727762562,3,1,43,200,69.0111943028973,2,1
4,2.763308437068575,3,1,41,200,68.87619951348134,2,1
2,3.281015298411297,3,1,42,202,73.81767225606532,2,1
2,2.6748282690269547,3,1,40,200,82.02022970270068,2,1
1,2.8239468429191388,3,1,42,202,72.79417816413518,2,1
0,2.3892188202463096,3,1,42,202,84.57797121805581,2,1
2,2.9484794087229096,3,1,43,202,82.36835197046946,2,1
3,2.865787866544584,3,1,39,204,70.36818031509196,2,1
1,3.051166971663889,3,1,42,202,80.40601579206087,2,1
3,2.5634408501931922,3,1,39,201,76.82036962628365,2,1
3,2.864284758781054,3,1,43,200,87.20215690698457,2,1
2,2.801209721100011,3,1,40,201,73.25395287484655,2,1
2,2.8753335539637734,3,1,41,202,96.75004870750377,2,1
1,3.1541907054402554,3,1,39,201,77.14909684604167,2,1
0,2.904173478384389,3,1,43,201,71.52105100034906,2,1
4,3.2797342431893157,3,1,43,202,83.38903911009052,2,1
0,2.6422952366172305,3,1,40,201,64.30743267188868,2,1
4,2.6811181037061695,3,1,42,203,65.8207741241725,2,1
1,2.2090967269853263,3,1,41,201,79.1917134512187,2,1
0,2.9662665665415737,3,1,40,204,77.52634321502579,2,1
1,3.1798793251541015,3,1,41,200,83.35066974829958,2,1
2,2.6371258936298565,3,1,43,200,76.5054240753571,2,1
2,2.6152725484286643,3,1,42,201,75.44002729851724,2,1
2,3.141384935103324,3,1,43,202,70.96513276430271,2,1
4,2.972905134262434,3,1,42,201,78.99258619296563,2,1
3,2.808284371250893,3,1,40,200,79.0839490227087,2,1
4,3.034192551369022,3,1,43,200,81.56743758570411,2,1
2,2.745144207503829,3,1,43,203,77.38564816688506,2,1
0,3.3478532283219176,3,1,42,200,74.11308021674438,2,1
2,2.908689351991748,3,1,42,202,81.55702770333455,2,1
0,3.135280390286325,3,1,43,203,76.18773950137154,2,1
0,3.5662970578167874,3,1,43,203,69.42864743807034,2,1
0,3.1292286500426583,3,1,43,202,92.02082830457194,2,1
1,3.1703021587620857,3,1,41,200,76.71263763780742,2,1
1,3.2545896983025906,3,1,42,200,75.54790946249128,2,1
4,3.8718883263073853,1,1,6,697,21.845365182968074,2,1
4,4.044817192154212,1,1,8,699,19.110119673295582,2,1
3,3.7367722152771137,1,1,6,697,19.98722843266871,2,1
3,4.300389196926616,1,1,10,700,17.428327366685114,2,1
7,3.89147758666197,1,1,6,699,19.42100462891175,2,1
3,3.466371109716674,1,1,10,699,20.55833108273836,2,1
5,3.363477624106644,1,1,9,697,18.742275856787753,2,1
6,3.963268257273621,1,1,9,700,20.347192616224085,2,1
7,4.293805150289463,1,1,6,697,22.96262263881869,2,1
7,3.8975807063353933,1,1,6,700,19.389202803690516,2,1
6,4.148411818147497,1,1,10,698,20.756901852095602,2,1
7,4.509737765620903,1,1,7,700,18.12046301900967,2,1
3,4.123992158375519,1,1,6,700,22.97693420168385,2,1
6,3.8136635846698574,1,1,7,700,20.648709026934743,2,1
4,4.159597959202671,1,1,10,699,17.407503550602684,2,1
4,3.902765309926387,1,1,9,696,22.089157607185655,2,1
3,4.118040225917833,1,1,8,696,21.887071406300503,2,1
4,3.7188272127931032,1,1,6,699,21.339653351214327,2,1
3,4.6917737607778305,1,1,7,697,19.693679554720845,2,1
4,3.9256640048001907,1,1,9,699,18.787517906302206,2,1
6,4.086949480245723,1,1,6,697,18.510627601837896,2,1
7,3.948722204690943,1,1,6,700,20.99229959657227,2,1
7,3.938162271968823,1,1,10,696,20.19001960457381,2,1
3,4.021906050141313,1,1,7,696,19.494152023942227,2,1
6,3.113560573439177,1,1,7,696,19.74369697457608,2,1
7,4.011480744105409,1,1,9,700,19.556626580458325,2,1
6,4.295899605076865,1,1,6,700,20.472929885578324,2,1
5,3.5298870509250757,1,1,9,699,20.28404462214351,2,1
6,3.850859677832979,1,1,10,699,19.51429013646459,2,1
5,3.9775598113919384,1,1,9,700,19.539097810623403,2,1
6,3.4070492748752836,1,1,8,700,21.95591563872968,2,1
7,4.161217828645037,1,1,6,699,21.444081285260687,2,1
5,3.9019617053367934,1,1,10,697,20.172039325522036,2,1
5,3.530576159310462,1,1,10,696,20.907311161471792,2,1
6,4.018163977158013,1,1,9,699,18.450703853678256,2,1
6,3.969294800159507,1,1,9,699,18.173287661678653,2,1
6,4.380618234995361,1,1,7,700,17.224370720092086,2,1
5,4.496795486942649,1,1,8,696,19.356187337035415,2,1
7,4.182700736890556,1,1,10,696,19.628420380614443,2,1
7,4.077197333353247,1,1,8,700,19.679398403081375,2,1
2,4.412900398617478,2,2,73,953,4.78739604623038,1,1
3,5.176303945289079,2,2,70,954,4.921136644012341,1,1
2,4.408467043156575,2,2,74,954,4.175948730249244,1,1
0,4.269789656057451,2,2,71,954,4.407282279345458,1,1
2,4.558603313241045,2,2,73,955,3.984002677544137,1,1
2,4.771049196731843,2,2,71,953,4.357561172913042,1,1
1,3.7428387338687674,2,2,73,953,4.459795029375826,1,1
1,4.163422002244747,2,2,73,956,4.996129268253905,1,1
0,5.336251954652602,2,2,72,955,4.7861693614506375,1,1
0,4.3533344517183545,2,2,72,957,4.069567670218954,1,1
0,4.192470654890495,2,2,74,956,4.904130016795431,1,1
0,4.297309126032809,2,2,72,957,3.761567969613453,1,1
0,4.452813904989843,2,2,73,955,4.794490356672953,1,1
1,5.025225824768272,2,2,72,955,3.9178896164488077,1,1
2,4.306876860799921,2,2,70,954,4.901664319869231,1,1
0,4.551595977529033,2,2,73,953,4.989673413015387,1,1
2,5.082574111325566,2,2,71,954,4.2717687722403,1,1
3,3.561742364025078,2,2,72,956,4.476408321955904,1,1
1,4.540417699409772,2,2,74,957,3.609040571253248,1,1
2,4.796875904128219,2,2,72,955,5.373605362224915,1,1
3,4.72322052649587,2,2,71,954,4.196954899715569,1,1
3,5.169775306371958,2,2,71,955,4.491829137586839,1,1
0,4.502565170396111,2,2,72,955,3.3439437487571557,1,1
2,4.218161685032176,2,2,74,956,5.133367761533168,1,1
0,4.292979298201685,2,2,71,953,4.717624507914435,1,1
1,5.079621673719822,2,2,74,953,4.326427797835038,1,1
2,4.3950366382303265,2,2,74,953,5.233383003373478,1,1
2,4.818254671141663,2,2,70,953,3.885535339471851,1,1
2,3.5049361955302447,2,2,71,954,4.766336573575075,1,1
0,4.607308731985473,2,2,73,954,4.74832735917799,1,1
2,4.700104523111972,2,2,73,955,4.772988669435365,1,1
2,4.765775753792098,2,2,74,955,4.261441537401228,1,1
0,4.172420714739492,2,2,72,956,4.228238747271962,1,1
1,5.11642218577639,2,2,73,953,4.872007347522937,1,1
1,4.40006526019845,2,2,74,955,4.292605678780954,1,1
3,5.968646734103516,2,2,72,957,4.480739328571142,1,1
3,4.018943595527548,2,2,71,954,4.34921439347636,1,1
1,4.65254912030596,2,2,74,955,3.7693938653444734,1,1
3,4.795854155723365,2,2,74,954,4.372482158809356,1,1
7,4.784726302180506,2,0,8,444,102.26027434820034,0,1
8,4.839001024417839,2,0,6,445,102.437260899574,0,1
10,5.340917131798837,2,0,9,442,105.53392695256551,0,1
6,5.058747448873803,2,0,5,445,100.23568184457052,0,1
9,5.111213240154823,2,0,5,441,95.26720764260261,0,1
6,4.259460824085304,2,0,8,441,106.16990927620063,0,1
9,5.251342058493955,2,0,8,444,102.62711890839941,0,1
8,5.051317564347656,2,0,5,441,96.57607708125424,0,1
6,5.701116112314236,2,0,9,444,83.672977369168,0,1
6,5.87269870540333,2,0,9,444,102.18236062506068,0,1
7,4.9000450444177375,2,0,5,444,96.98706391525506,0,1
10,5.557872583409866,2,0,5,442,110.55585411587022,0,1
6,5.506870876353697,2,0,9,445,113.59342017437088,0,1
7,4.542174772875302,2,0,8,445,98.22557875720024,0,1
8,5.54178041034591,2,0,7,443,95.93455224024007,0,1
8,5.17852548551412,2,0,5,444,82.50881848863975,0,1
9,3.8716986066082484,2,0,6,443,98.14302513129236,0,1
8,4.538972949076319,2,0,8,445,100.28096845589798,0,1
7,4.748719800649437,2,0,8,443,97.7288965350539,0,1
8,5.618800760257501,2,0,9,445,101.46481529337447,0,1
7,4.741553053540552,2,0,8,441,94.2864160103429,0,1
7,4.5137590709961835,2,0,8,441,98.3000827426705,0,1
7,5.459041697036316,2,0,7,442,94.3738315154027,0,1
8,5.603930924060623,2,0,9,441,101.3572890569164,0,1
7,5.398267417969755,2,0,7,441,107.4634933327356,0,1
8,5.266825058964279,2,0,9,443,99.58126626316911,0,1
8,4.973711049029031,2,0,8,443,87.78519159482593,0,1
9,5.014998987546054,2,0,6,445,101.22722232403838,0,1
7,5.090090241475384,2,0,7,441,89.90968854068608,0,1
9,5.1097304303562145,2,0,5,441,93.26288912762786,0,1
6,4.8957367712151605,2,0,7,442,95.32785782577841,0,1
6,5.4953293271491495,2,0,5,445,92.1036483073492,0,1
6,5.640734063854893,2,0,6,441,102.96270076873499,0,1
8,4.633970421184557,2,0,6,442,108.27032198807309,0,1
6,4.977796071846323,2,0,5,445,78.43855568200598,0,1
6,5.172817278185763,2,0,5,443,92.92333352720952,0,1
9,4.532647435395197,2,0,6,445,102.103801805323,0,1
10,4.578605532695194,2,0,7,445,100.77769106952054,0,1
10,5.567233525938178,2,0,6,443,94.11516832547245,0,1
7,5.3451904338106075,2,0,6,445,89.17420937631807,0,1
9,4.8386804310127856,2,0,9,443,93.48389554336498,0,1
12,6.7589147673428505,0,1,81,587,34.57677827362835,4,1
12,7.909496632226107,0,1,79,589,32.77182901835865,4,1
10,8.095990224605337,0,1,79,590,29.452036638468822,4,1
10,8.173793486379232,0,1,79,587,35.441313175345314,4,1
11,8.24978412187743,0,1,80,588,34.10120350229167,4,1
8,7.71020413580266,0,1,81,587,37.496240971470726,4,1
9,8.574236400201071,0,1,82,591,30.11175375595228,4,1
11,7.869427992703238,0,1,79,590,33.70285249759389,4,1
11,8.568001531933037,0,1,82,588,31.55867634284093,4,1
9,7.78248442496446,0,1,81,589,31.323305736327214,4,1
11,8.966475997297712,0,1,81,589,34.459934388010986,4,1
9,8.81265264629232,0,1,82,591,30.109356917941394,4,1
9,8.3872497220067,0,1,80,587,34.57036447267272,4,1
12,8.511583423598776,0,1,82,589,32.719846521893025,4,1
9,7.717691012360945,0,1,82,590,34.33663598974806,4,1
9,8.409348243063754,0,1,81,589,37.46889826961824,4,1
10,9.037182924455397,0,1,80,590,33.00993612133461,4,1
10,9.088500774862599,0,1,79,590,33.0923994480564,4,1
12,7.958412219544917,0,1,79,588,30.331500178472933,4,1
12,9.600356047442721,0,1,78,591,34.846555012530104,4,1
11,7.892604374398982,0,1,78,588,37.00485602650465,4,1
10,7.198401018078847,0,1,81,591,34.68324348361067,4,1
9,8.304141670500952,0,1,81,591,34.86210114392283,4,1
10,8.023701319653723,0,1,79,591,35.983966814265,4,1
12,7.123279777610587,0,1,79,587,37.644294730643175,4,1
8,7.953583643187734,0,1,82,587,38.878435419490835,4,1
10,8.674021588838457,0,1,82,590,33.840013449118224,4,1
10,7.698664143843509,0,1,79,587,36.467435329817974,4,1
10,8.52388054204151,0,1,79,591,31.54253885363621,4,1
11,9.772184114926612,0,1,82,590,30.4137769406668,4,1
8,8.19103285441167,0,1,82,590,34.66600559817463,4,1
12,9.261932734971868,0,1,81,589,32.15357031218072,4,1
11,7.408300873763331,0,1,80,587,33.828807657755284,4,1
10,8.959146457449734,0,1,81,589,36.331543338779746,4,1
10,7.861129309818245,0,1,80,589,34.362668422300985,4,1
11,8.839091677594293,0,1,82,591,31.524288444296555,4,1
11,10.373276320289861,0,1,82,591,36.05667546210572,4,1
8,8.631385168708988,0,1,78,589,32.623595215135175,4,1
10,9.640793794709031,0,1,78,589,31.925429052355604,4,1
9,7.087770333136966,0,1,80,588,33.04191078683333,4,1
2,9.042219614736412,2,1,67,212,68.28224238200345,4,1
4,5.989997935584618,2,1,68,209,74.6019267310755,4,1
3,7.9106715783367765,2,1,65,210,70.41010340634769,4,1
2,7.652909187164073,2,1,65,213,64.17546227515906,4,1
3,8.137465500025373,2,1,68,213,71.74574325159188,4,1
3,8.522393570400082,2,1,65,209,68.57154461529844,4,1
4,7.879818804936165,2,1,66,212,75.67345953912813,4,1
4,7.337749771670014,2,1,64,211,64.54233244885448,4,1
3,8.827289657887365,2,1,66,210,71.59098636426752,4,1
0,6.859453438860958,2,1,68,209,77.37842205609232,4,1
2,8.820993070126438,2,1,66,210,51.17859129170526,4,1
2,8.253539107985047,2,1,66,213,71.25259620686616,4,1
4,8.773111254266475,2,1,67,210,70.76341757315127,4,1
2,7.57103336318276,2,1,67,210,58.43046273541152,4,1
4,8.628846997894609,2,1,67,212,73.02019651983616,4,1
2,9.0975610298757,2,1,66,213,70.40850989051724,4,1
1,9.343994557236986,2,1,66,211,72.73343484292995,4,1
2,8.693909684787,2,1,68,212,79.486975760469,4,1
2,8.755954243727285,2,1,64,209,73.00333197929173,4,1
3,7.015587296660456,2,1,64,209,75.93829264284557,4,1
4,9.245829783649945,2,1,68,210,73.7358838633761,4,1
3,8.328183041740282,2,1,66,210,75.08665548842367,4,1
3,7.6507335360543856,2,1,67,211,72.82548129746189,4,1
2,7.895577444338609,2,1,67,211,72.95346943378449,4,1
0,8.241270580259425,2,1,66,210,70.44192593337088,4,1
0,7.610817176877405,2,1,65,210,68.77641622459318,4,1
3,7.560569813552839,2,1,66,213,68.30658134305772,4,1
2,8.21623851938814,2,1,65,211,68.74796702757925,4,1
1,8.894378936007975,2,1,64,210,74.26997856983203,4,1
3,8.05489777390893,2,1,65,210,72.97326684750811,4,1
2,6.73586322712167,2,1,64,213,66.05046779286731,4,1
2,9.330486196492528,2,1,68,212,67.56506258957381,4,1
2,10.443307424479807,2,1,64,211,64.47526824144131,4,1
0,6.798777563372604,2,1,65,213,62.52261328550455,4,1
4,9.235932710334792,2,1,65,210,70.13010005098629,4,1
3,8.690743488606705,2,1,67,209,68.74430449452258,4,1
1,7.448158109618518,2,1,66,210,63.925030773020495,4,1
7,1.536676453009634,1,0,23,571,70.27407091674083,0,1
4,1.4300328544553491,1,0,22,568,73.75889954530112,0,1
8,1.51284404715439,1,0,21,567,81.8590299195864,0,1
7,1.6700571823822854,1,0,23,571,65.71096255360723,0,1
8,1.3138418173784399,1,0,23,567,90.78629735584062,0,1
7,1.6066569338947476,1,0,21,569,82.70538101884745,0,1
5,1.3533681772506447,1,0,24,571,73.86869439382279,0,1
7,1.1577581124731156,1,0,24,569,76.81771840374871,0,1
8,1.2479533736018582,1,0,24,571,82.05104013984328,0,1
4,1.5060268146967446,1,0,21,571,79.72219966802844,0,1
6,1.2568403537217712,1,0,24,569,80.191809937108,0,1
4,1.5173811098938357,1,0,22,569,72.61534961990512,0,1
5,1.1257470330435477,1,0,24,569,78.75984144904004,0,1
8,1.4966699808568227,1,0,24,568,68.2381783605617,0,1
5,1.5536426505458651,1,0,22,569,82.92027735233982,0,1
4,1.680304740595298,1,0,22,568,69.34257772552529,0,1
5,1.633880299367839,1,0,22,571,76.43866747575493,0,1
6,1.4124291325888585,1,0,22,568,78.33664448106835,0,1
4,1.4174370636030063,1,0,22,568,75.16934447525382,0,1
8,1.434881041184329,1,0,22,567,74.01842957479157,0,1
5,1.3536394915435495,1,0,23,568,69.87405966298182,0,1
7,1.4244571023660133,1,0,21,569,64.07532097291455,0,1
5,1.320640035742099,1,0,20,569,62.36876109533447,0,1
6,1.6349733816619834,1,0,21,571,71.85369816794713,0,1
8,1.4426891693785584,1,0,24,567,70.84722266939968,0,1
5,1.4996935895755168,1,0,20,567,77.06539886271398,0,1
7,1.3754857625718968,1,0,21,567,78.6932231631905,0,1
8,1.4820337286797234,1,0,20,570,67.05700158258924,0,1
6,1.288940382198737,1,0,22,568,71.99361210124005,0,1
8,1.3588735967174903,1,0,23,570,81.16564953100266,0,1
7,1.6492387396854973,1,0,22,568,76.6245886764906,0,1
5,1.4261658072906351,1,0,22,567,75.48058348814034,0,1
4,1.4439212116778928,1,0,23,571,78.15320060996272,0,1
6,1.3931449951776251,1,0,21,570,76.16626270501943,0,1
5,1.3729348563182753,1,0,24,571,68.0577102557759,0,1
7,1.7867900719103604,1,0,23,568,77.18175193558793,0,1
4,1.5491716535101143,1,0,21,571,80.14273133901884,0,1
6,1.4125444968159762,1,0,23,567,77.557073595346,0,1
7,1.6471804277034636,1,0,22,567,72.67430859811712,0,1
8,1.6640420318990097,1,0,23,571,70.78646665986655,0,1
5,1.555106507947954,1,0,23,571,72.49119069116813,0,1
12,6.097238652424064,3,1,53,522,25.051323567333586,2,1
8,5.943327136509916,3,1,54,522,28.250783094995175,2,1
9,6.545687122083302,3,1,54,524,21.55472693485312,2,1
9,5.788110165103281,3,1,53,523,30.286155228953543,2,1
9,6.142639655133956,3,1,55,522,28.15542711027101,2,1
10,5.538924447437512,3,1,57,522,31.990530287993966,2,1
12,6.639243625393221,3,1,53,525,30.208307906951234,2,1
8,6.356794148558583,3,1,57,524,30.74899335676903,2,1
10,6.960123491344184,3,1,56,522,26.61353748240326,2,1
12,7.170555195587913,3,1,54,521,30.13260062387032,2,1
10,5.826223228036796,3,1,57,525,31.10311249585463,2,1
12,6.416332636786705,3,1,55,521,26.74206884978991,2,1
9,7.091068518863598,3,1,53,523,29.2492716702886,2,1
10,6.839625761133725,3,1,55,523,31.833290123706966,2,1
12,6.280074588632804,3,1,55,525,30.991365408631268,2,1
8,6.206773161407075,3,1,55,524,29.717908731283007,2,1
10,5.920350655608419,3,1,54,522,26.26905834089934,2,1
9,6.305115842798991,3,1,57,521,29.736153735991273,2,1
8,6.331216668082175,3,1,55,525,26.502974865372327,2,1
9,6.847439636861864,3,1,54,524,31.837939545680268,2,1
11,7.568172538431631,3,1,57,522,31.79020610033912,2,1
9,6.582698738659079,3,1,54,523,28.455621068619816,2,1
12,6.415650036654578,3,1,54,523,29.28799065739515,2,1
8,7.48644649894743,3,1,54,523,26.151704084484695,2,1
9,6.570134595466544,3,1,57,521,29.042090222178754,2,1
8,7.075461156474686,3,1,57,521,26.34733295732595,2,1
10,6.424891658455307,3,1,54,524,29.391795390981763,2,1
10,5.211313247128385,3,1,57,523,25.526771428209916,2,1
10,6.347443750753127,3,1,57,522,26.804388736322252,2,1
12,7.029692264908291,3,1,54,525,28.943225483742268,2,1
9,8.584879774675295,3,1,56,522,27.660534592400126,2,1
12,7.661062078993599,3,1,53,524,27.597092380450675,2,1
8,5.542787351047323,3,1,53,523,28.288613173095104,2,1
9,6.250574311668948,3,1,57,523,26.910477896715356,2,1
9,6.8771188731595325,3,1,56,521,24.76672910424313,2,1
11,5.536917350570252,3,1,53,521,31.38988312321357,2,1
12,5.895615089386201,3,1,56,521,29.105617115892016,2,1
11,7.115649451864983,3,1,55,524,28.159437037074063,2,1
11,8.00670374360153,3,1,54,521,27.109659090963056,2,1
8,7.708953794426657,3,1,55,524,28.134966950493695,2,1
12,8.505035822373454,3,1,55,524,28.369271179610845,2,1
6,4.0349594405541565,3,0,87,953,64.57846154032977,1,1
6,3.7731033730634818,3,0,84,951,70.05812638704481,1,1
7,3.873748543875197,3,0,86,951,67.4754111130688,1,1
9,3.9240864477719994,3,0,86,954,63.364541850414525,1,1
5,3.516546193842616,3,0,84,952,69.36390027449907,1,1
8,3.4924688888566435,3,0,86,954,64.8252710186803,1,1
7,4.010396073497792,3,0,87,953,71.70665294311648,1,1
9,3.584632934394067,3,0,85,952,70.3245511586333,1,1
5,4.248834235236581,3,0,87,954,62.52510321601767,1,1
7,3.9743742153049735,3,0,85,955,70.08302771844384,1,1
7,3.4792294367474645,3,0,86,955,71.74108101762916,1,1
6,4.1143111516886375,3,0,85,953,68.83370666510842,1,1
6,3.6300153549529397,3,0,87,951,68.04437458643145,1,1
9,4.457250840592144,3,0,83,953,58.997371812258216,1,1
6,3.8559719350464845,3,0,84,951,73.4060762983784,1,1
6,3.82695962524107,3,0,85,951,72.58098467616269,1,1
9,4.337337186094269,3,0,83,952,71.00174773989396,1,1
9,3.7673514307712956,3,0,87,952,60.98185740060558,1,1
5,3.778069313399283,3,0,86,955,66.57807612335067,1,1
8,3.4634852052081935,3,0,85,955,63.338767213435574,1,1
9,4.763993706802599,3,0,84,951,68.587919730079,1,1
9,2.9456367579017497,3,0,85,953,73.89791033291598,1,1
5,4.5085428777375665,3,0,85,955,72.09892866602607,1,1
8,3.394732554838173,3,0,84,954,69.89129382940179,1,1
9,3.615871094108688,3,0,84,953,66.3425884936618,1,1
5,3.99526798898877,3,0,84,953,69.26681232284582,1,1
7,3.4391618608884063,3,0,83,954,65.31549428891284,1,1
7,3.7457365507587994,3,0,85,955,74.43496641014569,1,1
5,4.1142255233425615,3,0,84,953,64.61489564683892,1,1
6,3.8091973184910333,3,0,84,954,59.708902758447394,1,1
5,3.135388793033221,3,0,86,954,63.915750326688375,1,1
6,3.241465952983174,3,0,86,955,69.64317288709651,1,1
9,3.3707120794292553,3,0,87,955,64.64287506160763,1,1
6,3.5734462041218644,3,0,85,951,66.26062236574728,1,1
5,2.7676911851670982,3,0,83,955,69.68395229650612,1,1
8,3.194268222481217,3,0,87,953,60.955213650793176,1,1
6,3.343795791792695,3,0,86,954,74.72310798625453,1,1
6,3.6122976752601352,3,0,83,953,71.37673804103305,1,1
7,3.8908207276433715,3,0,84,953,69.0936675760553,1,1
5,4.566122810753293,3,0,85,953,61.83846251803531,1,1
6,9.45356807366279,1,1,25,370,50.34531750253601,0,1
8,10.789377618865156,1,1,28,371,50.51046310374057,0,1
7,11.240831317320914,1,1,28,368,47.17214241275976,0,1
9,10.383137996656046,1,1,28,369,49.03819465520093,0,1
7,9.097535925040797,1,1,25,372,45.93558968915705,0,1
7,11.246921304771622,1,1,25,372,41.57930826502821,0,1
6,9.051353720011308,1,1,27,369,41.102890797722566,0,1
10,10.46961204186214,1,1,26,368,43.78272659849624,0,1
6,7.867040375125778,1,1,28,372,45.943918804429025,0,1
10,9.675948488533521,1,1,28,371,46.770560983814015,0,1
6,8.95389854622232,1,1,29,372,44.65062274786114,0,1
9,9.222308659045643,1,1,29,370,42.902162463020126,0,1
10,11.523045083912553,1,1,29,368,41.33511137323312,0,1
6,11.593653024422352,1,1,28,370,49.807076001168426,0,1
9,11.21918594414468,1,1,25,372,44.6795743948849,0,1
7,9.451219867291867,1,1,29,369,49.761994186635405,0,1
10,8.282962673369482,1,1,29,369,49.45514880483449,0,1
9,9.195181260878847,1,1,26,372,50.598353993271246,0,1
8,11.22467962136499,1,1,27,368,44.33008240759951,0,1
7,11.142869425517855,1,1,29,369,47.95840847845372,0,1
7,9.881066544225938,1,1,26,372,40.286797937212754,0,1
8,11.18512950942355,1,1,26,370,43.99704423673071,0,1
6,9.824086436093078,1,1,28,368,47.688703616199184,0,1
8,8.985048473967824,1,1,26,369,44.85766217113623,0,1
9,9.82878063343204,1,1,27,368,45.83777315732949,0,1
7,12.160133769507778,1,1,26,368,42.4329261875188,0,1
9,9.606713056410777,1,1,28,369,42.70761526124819,0,1
8,11.07605878867797,1,1,25,372,48.022002170506745,0,1
8,11.623545350665587,1,1,26,372,51.62247948544645,0,1
6,10.390896129836838,1,1,28,370,44.64191169831991,0,1
9,9.208105269782292,1,1,29,369,42.439984169029934,0,1
6,10.769463058353097,1,1,26,368,45.664133952432,0,1
8,11.01505550299028,1,1,29,368,47.22941060035855,0,1
10,10.610705383380928,1,1,27,371,42.892810199987345,0,1
9,10.133061839700853,1,1,27,372,50.01401834675242,0,1
6,8.580224356233556,1,1,27,369,46.16710185437777,0,1
6,8.52182594458633,1,1,29,369,51.51327777606645,0,1
10,10.636627108807572,1,1,26,371,48.59490235960018,0,1
10,9.761916164106541,1,1,28,369,43.68267201502122,0,1
8,9.746679980152908,1,1,25,370,45.31371279480603,0,1
3,7.436372529706853,1,1,85,965,50.46366753619564,1,1
2,6.676747375357503,1,1,85,964,50.01603039185027,1,1
2,6.896296091772858,1,1,81,962,51.097220829474644,1,1
0,8.081376150418974,1,1,85,961,48.702815633753296,1,1
0,7.111528047206511,1,1,84,963,44.575882917348814,1,1
3,6.465532215261384,1,1,84,964,50.27410189889945,1,1
1,6.603993813784984,1,1,84,965,47.319044795134886,1,1
0,6.410851151413838,1,1,85,964,45.643310978099024,1,1
2,6.661177684818956,1,1,81,963,45.900691681691406,1,1
2,7.3190829811849625,1,1,84,961,42.72559606746559,1,1
0,6.95365825213654,1,1,81,963,43.24461992312759,1,1
0,6.942822656777182,1,1,81,961,42.97201082990374,1,1
3,6.569835835749746,1,1,85,962,38.80801471719727,1,1
3,6.467919859323423,1,1,82,964,44.4475340558314,1,1
2,7.795054846947528,1,1,81,961,49.95369314056495,1,1
2,6.600056564771862,1,1,81,963,46.49833350548614,1,1
0,8.247972857673888,1,1,85,961,45.889024128700285,1,1
0,6.27192551666657,1,1,81,965,45.40644519931628,1,1
2,7.519985581339298,1,1,84,961,51.2801777250861,1,1
3,8.215165374350088,1,1,82,964,39.216308396131616,1,1
3,7.2873538313770485,1,1,82,962,48.45486443956021,1,1
0,7.709256029573193,1,1,84,963,45.397791984136475,1,1
1,7.77740717568521,1,1,83,961,40.53275421152431,1,1
1,7.373420009504789,1,1,85,963,48.78331768785056,1,1
1,6.896201070151518,1,1,81,965,53.26551750832452,1,1
0,7.996509387342084,1,1,83,963,44.15971313526646,1,1
0,6.956085650114706,1,1,83,963,49.65744757887892,1,1
2,7.424469014556291,1,1,85,962,47.08950903064516,1,1
0,7.314486562140957,1,1,83,962,46.49054921209612,1,1
0,6.035084635028665,1,1,85,961,47.29849348028303,1,1
0,7.135637424634282,1,1,82,964,49.49169895652979,1,1
1,7.67866183125549,1,1,84,961,51.60778511598381,1,1
3,7.232190714536054,1,1,85,964,48.63097155060154,1,1
3,7.38489940167471,1,1,85,962,51.150081959516214,1,1
0,7.3073662552257055,1,1,82,961,51.853604103302416,1,1
1,6.6993177923491825,1,1,84,965,43.32642728649296,1,1
1,7.152348885857648,1,1,81,965,47.96276431215828,1,1
3,6.557161338279678,1,1,82,961,54.46522152238246,1,1
1,7.191865565511928,1,1,83,964,53.760328745266435,1,1
1,6.779124207567916,1,1,84,963,45.095578137382574,1,1
