shipment_id,product_id,supplier_id,shipping_carrier,transportation_mode,route,shipping_cost,total_cost,shipping_time,shipped_at
e24e0e33-79ea-47e3-a4b5-e9a05103fb8b,35f5c4be-eedc-52d6-bb93-74e0e2ebe976,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.91,857.31,6,2026-01-24
2ca1019e-6944-4fb6-8553-e27f9980c5f7,35f5c4be-eedc-52d6-bb93-74e0e2ebe976,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.91,857.31,6,2026-01-24
ab4aecaa-11e9-4f23-9bf4-4a1b40f395d8,35f5c4be-eedc-52d6-bb93-74e0e2ebe976,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.91,857.31,6,2026-01-24
ca941a79-5b98-48d8-b896-af4fa5100653,981406cb-64f3-5f58-bfe3-6b6703c20028,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.99,841.18,3,2026-01-24
9bedef8a-4aba-40ba-834a-7892678eea05,981406cb-64f3-5f58-bfe3-6b6703c20028,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.99,841.18,3,2026-01-24
c65dbadf-6d25-44b8-9e4d-fa665bbb457d,981406cb-64f3-5f58-bfe3-6b6703c20028,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.99,841.18,3,2026-01-24
170c6b87-b538-4c4a-9c86-15f3feda63a4,981406cb-64f3-5f58-bfe3-6b6703c20028,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.99,841.18,3,2026-01-24
a9482397-0954-4420-9a21-82e3334256c6,981406cb-64f3-5f58-bfe3-6b6703c20028,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.99,841.18,3,2026-01-24
3d1da276-bb49-42ba-92e7-89d6d84d6de2,25e1b8c3-7d05-5a67-ab89-9391a8c30bc0,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.67,856.71,3,2026-01-24
3f7adb17-0abb-46b9-be55-986ce02a648c,25e1b8c3-7d05-5a67-ab89-9391a8c30bc0,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.67,856.71,3,2026-01-24
fdade66c-2242-4c1b-a731-54e7d67b58ae,25e1b8c3-7d05-5a67-ab89-9391a8c30bc0,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.67,856.71,3,2026-01-24
cc2298b6-e839-4689-b55f-3e30c53d747c,25e1b8c3-7d05-5a67-ab89-9391a8c30bc0,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.67,856.71,3,2026-01-24
0e5be18f-5173-4993-9ac0-51ce5c91bc3d,25e1b8c3-7d05-5a67-ab89-9391a8c30bc0,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.67,856.71,3,2026-01-24
f8723d78-6ae3-4952-bc64-048e6b379d14,4a805bcd-a4df-57e2-9b42-c5b5746a3ba8,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.55,839.38,4,2026-01-24
d4632171-fbde-4b11-8124-3c5d9c66cb00,4a805bcd-a4df-57e2-9b42-c5b5746a3ba8,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.55,839.38,4,2026-01-24
d4cbf0ad-98ce-4729-aff4-4f99a5130ce6,4a805bcd-a4df-57e2-9b42-c5b5746a3ba8,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.55,839.38,4,2026-01-24
efd24e79-a65d-4aa8-8a06-5acc2ec609b6,4a805bcd-a4df-57e2-9b42-c5b5746a3ba8,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.55,839.38,4,2026-01-24
2823e8c4-fa22-4c75-9bb8-2ef244e9b38a,4a805bcd-a4df-57e2-9b42-c5b5746a3ba8,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.55,839.38,4,2026-01-24
306e3c38-990c-4bea-9a8e-35f2b59d3ffa,c2a9f80b-1ae7-5116-bf5b-7266fdf2f77a,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.32,861.8,6,2026-01-24
eb0a545b-2cf9-4e4c-9d80-80723180b9de,c2a9f80b-1ae7-5116-bf5b-7266fdf2f77a,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.32,861.8,6,2026-01-24
5a12585e-2ba3-4cb2-9866-730aacc34cbf,c2a9f80b-1ae7-5116-bf5b-7266fdf2f77a,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.32,861.8,6,2026-01-24
99e2ec9b-bb19-4c08-b6b7-5cf60bef3cd0,c2a9f80b-1ae7-5116-bf5b-7266fdf2f77a,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.32,861.8,6,2026-01-24
16140a68-a626-46f0-a9c6-51d299bdd096,c2a9f80b-1ae7-5116-bf5b-7266fdf2f77a,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.32,861.8,6,2026-01-24
4f2e5e2a-cf9c-496c-8502-bc81d2f08e94,c9521c9d-9142-5998-afc4-f07da93d9650,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.73,848.55,4,2026-01-24
9cd67979-8e51-4ac1-bde2-533a4bedfbcc,c9521c9d-9142-5998-afc4-f07da93d9650,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.73,848.55,4,2026-01-24
00d74d02-d708-4be6-8826-609f1bbbba19,c9521c9d-9142-5998-afc4-f07da93d9650,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.73,848.55,4,2026-01-24
d95e099d-e7e1-47cd-b69b-529ab3c3065c,c9521c9d-9142-5998-afc4-f07da93d9650,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.73,848.55,4,2026-01-24
cda516a1-a357-49ec-aacf-db5733f1171d,c9521c9d-9142-5998-afc4-f07da93d9650,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.73,848.55,4,2026-01-24
32752acd-fb8e-4297-a753-8513f63d4d6e,6b59c759-e9c8-5e9d-9295-7c9e1a78460a,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,5.97,851.77,4,2026-01-24
af3f54d9-e16a-4efe-88d9-1eb14d914eda,6b59c759-e9c8-5e9d-9295-7c9e1a78460a,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,5.97,851.77,4,2026-01-24
3fc7d294-33bb-452e-8021-f4054a95396a,6b59c759-e9c8-5e9d-9295-7c9e1a78460a,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,5.97,851.77,4,2026-01-24
a92473be-c6eb-4d66-8e8c-061b09a9c015,6b59c759-e9c8-5e9d-9295-7c9e1a78460a,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,5.97,851.77,4,2026-01-24
621d0366-bc7f-490a-b8f9-6d52c3aa163f,6b59c759-e9c8-5e9d-9295-7c9e1a78460a,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,5.97,851.77,4,2026-01-24
3acd7c5f-5f48-4427-8489-95ca07d6e957,c22fd5f6-a5f7-5bf5-b244-3109e5d4d026,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.47,863.87,5,2026-01-24
4c5c9493-da4d-4a14-a5e3-849627c6774d,c22fd5f6-a5f7-5bf5-b244-3109e5d4d026,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.47,863.87,5,2026-01-24
65ac7bdd-6da6-4e5a-82bf-69d214cd48e8,c22fd5f6-a5f7-5bf5-b244-3109e5d4d026,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.47,863.87,5,2026-01-24
9c8b6933-faca-4bdd-abc9-e4aa585819e9,c22fd5f6-a5f7-5bf5-b244-3109e5d4d026,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.47,863.87,5,2026-01-24
c2c889fe-f9fa-4c23-8f3a-1f1f76e3fffd,c22fd5f6-a5f7-5bf5-b244-3109e5d4d026,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.47,863.87,5,2026-01-24
3c0731d5-167f-4270-b625-e8127bea8822,693fae0a-88b2-5632-be3b-2652d66dcc82,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,7.7,841.59,3,2026-01-24
b7f80cdd-a66c-4a43-9b61-0f74c72c5d22,693fae0a-88b2-5632-be3b-2652d66dcc82,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,7.7,841.59,3,2026-01-24
1e354260-6e8d-4d9c-ae61-48a0488c88c7,693fae0a-88b2-5632-be3b-2652d66dcc82,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,7.7,841.59,3,2026-01-24
e11b171d-d603-4428-9b00-7c86b53ae0c5,693fae0a-88b2-5632-be3b-2652d66dcc82,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,7.7,841.59,3,2026-01-24
ddbb7e65-4720-4959-9ad6-29de6b2db7ca,693fae0a-88b2-5632-be3b-2652d66dcc82,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,7.7,841.59,3,2026-01-24
a90dd054-8953-4d98-a9fd-891a650c3afd,c62685db-fe50-59f4-b57c-96770b33ab76,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,7.82,840.66,4,2026-01-24
fb5020b8-7ee5-45f7-821d-bdbe5db57ac2,c62685db-fe50-59f4-b57c-96770b33ab76,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,7.82,840.66,4,2026-01-24
77ad63a0-ca7f-4d2d-8c82-a0325f4f6eca,c62685db-fe50-59f4-b57c-96770b33ab76,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,7.82,840.66,4,2026-01-24
e4e92f44-6a01-4097-958b-cf38a56ffbad,c62685db-fe50-59f4-b57c-96770b33ab76,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,7.82,840.66,4,2026-01-24
0b4a2637-b15d-4a0e-bd23-06947645d092,c62685db-fe50-59f4-b57c-96770b33ab76,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,7.82,840.66,4,2026-01-24
83f83971-7f5e-43f4-9319-0204ab428a52,790e295d-ca72-5209-b40e-f42b5c3951ad,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,7.32,847.59,6,2026-01-24
5fbcee9f-491a-46fc-a296-ac29f646be9a,790e295d-ca72-5209-b40e-f42b5c3951ad,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,7.32,847.59,6,2026-01-24
a606494e-2c0d-4823-95b5-f95c547dfaf2,790e295d-ca72-5209-b40e-f42b5c3951ad,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,7.32,847.59,6,2026-01-24
0cf521dd-4a38-4122-a8b6-a4f59980e5ff,790e295d-ca72-5209-b40e-f42b5c3951ad,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,7.32,847.59,6,2026-01-24
19ededf0-cd77-469d-891e-148386212483,790e295d-ca72-5209-b40e-f42b5c3951ad,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,7.32,847.59,6,2026-01-24
53c4fee5-05dd-4eef-a83d-77ed8f7b44c7,92dd9657-ac27-5e4d-8796-2c498ea457e6,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.38,861.42,6,2026-01-24
1c5126bf-b6b4-4c0a-b969-af13b0e2f2ec,92dd9657-ac27-5e4d-8796-2c498ea457e6,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.38,861.42,6,2026-01-24
f24541e6-48d5-4fb3-bb86-84ab4621a6f9,92dd9657-ac27-5e4d-8796-2c498ea457e6,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.38,861.42,6,2026-01-24
c02d2901-de2b-401f-aae3-f61ac5144869,92dd9657-ac27-5e4d-8796-2c498ea457e6,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.38,861.42,6,2026-01-24
2b203c19-d4a9-490c-ac14-2e868aa7b075,92dd9657-ac27-5e4d-8796-2c498ea457e6,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.38,861.42,6,2026-01-24
70f33f8d-ef4f-4a79-803f-f548ad72d5b9,15f8aeee-8b91-5366-bcbd-d2e6ce3a1d90,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.95,839.61,4,2026-01-24
c25097bc-e23f-4ad8-a34d-415687ad43d8,15f8aeee-8b91-5366-bcbd-d2e6ce3a1d90,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.95,839.61,4,2026-01-24
43062c48-826a-478c-b158-611370b62572,15f8aeee-8b91-5366-bcbd-d2e6ce3a1d90,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.95,839.61,4,2026-01-24
1362ebdf-481b-48cf-a508-420c54f8b79d,15f8aeee-8b91-5366-bcbd-d2e6ce3a1d90,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.95,839.61,4,2026-01-24
079dc789-c9d2-4c2e-acb0-7c535d3ffcc5,15f8aeee-8b91-5366-bcbd-d2e6ce3a1d90,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.95,839.61,4,2026-01-24
352c8230-779e-4153-9137-f3e59595f745,fdb7ed32-b541-522b-a3d4-dffd432ac034,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.35,828.42,4,2026-01-24
83b1a414-a79e-492d-8482-360186719b22,fdb7ed32-b541-522b-a3d4-dffd432ac034,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.35,828.42,4,2026-01-24
5eca7141-2e94-4e09-9270-c7d95805e293,fdb7ed32-b541-522b-a3d4-dffd432ac034,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.35,828.42,4,2026-01-24
12ca0d92-bdf4-40dc-be3d-8d5e907466cb,fdb7ed32-b541-522b-a3d4-dffd432ac034,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.35,828.42,4,2026-01-24
cb5902ce-5b4a-49b1-996b-495d73e03971,fdb7ed32-b541-522b-a3d4-dffd432ac034,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.35,828.42,4,2026-01-24
d64d353d-479e-410b-a53f-2389b121ed0c,3b0729cb-e6b4-5532-b9cf-7f56304a02cf,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.83,848.72,3,2026-01-24
41922480-74db-46d3-9039-b8466680b900,3b0729cb-e6b4-5532-b9cf-7f56304a02cf,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.83,848.72,3,2026-01-24
b12a2fbf-4ac8-40e2-b6b3-a5d9957ccc6d,3b0729cb-e6b4-5532-b9cf-7f56304a02cf,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.83,848.72,3,2026-01-24
ed979b5e-85f2-4809-a56f-912f214ced8b,3b0729cb-e6b4-5532-b9cf-7f56304a02cf,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.83,848.72,3,2026-01-24
7514874c-19bf-4ce0-8ba6-b947a1f47a1e,3b0729cb-e6b4-5532-b9cf-7f56304a02cf,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.83,848.72,3,2026-01-24
f761bfe8-ead3-4619-8407-a2814cc21388,60381e00-6185-5d4f-8501-fcce68042eee,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.34,857.27,6,2026-01-24
bcb9e443-80fe-4855-9bd5-dec0977bff1c,60381e00-6185-5d4f-8501-fcce68042eee,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.34,857.27,6,2026-01-24
62abc5de-68c1-4dec-92b3-c9dee136b54f,60381e00-6185-5d4f-8501-fcce68042eee,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.34,857.27,6,2026-01-24
8a8ec242-6aa9-4fab-a640-9845d64b0cb3,60381e00-6185-5d4f-8501-fcce68042eee,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.34,857.27,6,2026-01-24
2cd12bb1-a5f4-4cde-b9f5-57612974c565,60381e00-6185-5d4f-8501-fcce68042eee,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.34,857.27,6,2026-01-24
a1d5a4fe-e0ce-4b55-8cd6-de372b31eed4,53511350-0c27-541b-a082-fdd5acc4fb88,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.83,862.8,5,2026-01-24
0856213e-4e15-4501-bbee-7d4c6274a7e3,53511350-0c27-541b-a082-fdd5acc4fb88,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.83,862.8,5,2026-01-24
243aefe4-7b8a-4a25-9793-1141eec0cfa4,53511350-0c27-541b-a082-fdd5acc4fb88,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.83,862.8,5,2026-01-24
1bba4d26-9da9-4cd1-ba3d-9552973ee0ce,53511350-0c27-541b-a082-fdd5acc4fb88,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.83,862.8,5,2026-01-24
fc09c58a-2f28-4856-a9a5-86d45429a3fd,53511350-0c27-541b-a082-fdd5acc4fb88,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.83,862.8,5,2026-01-24
1d250941-335c-4189-b66f-3584679fca79,9c2b4da0-e8ed-5bab-8586-00f5a7f1e70f,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.5,848.62,3,2026-01-24
88868f8d-d318-41e4-ab01-109def1fbbe2,9c2b4da0-e8ed-5bab-8586-00f5a7f1e70f,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.5,848.62,3,2026-01-24
f029dd9a-fd9d-4f2f-8f45-76441e58d432,9c2b4da0-e8ed-5bab-8586-00f5a7f1e70f,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.5,848.62,3,2026-01-24
3a8220bb-1d31-4279-be07-e36e8b088462,9c2b4da0-e8ed-5bab-8586-00f5a7f1e70f,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.5,848.62,3,2026-01-24
29b1af16-b02f-4fc4-a45c-9f581ff32203,9c2b4da0-e8ed-5bab-8586-00f5a7f1e70f,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.5,848.62,3,2026-01-24
5eddbb63-492e-424f-a9c3-d644d06f57a0,8ca06dd1-b108-536c-917f-71070bd52ad0,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,5.95,849.06,6,2026-01-24
b6d95bb9-4d12-44c9-a3e5-405ab383e629,8ca06dd1-b108-536c-917f-71070bd52ad0,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,5.95,849.06,6,2026-01-24
3a2031e5-a9c6-467a-93b2-98ebd7e98859,8ca06dd1-b108-536c-917f-71070bd52ad0,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,5.95,849.06,6,2026-01-24
58256a71-37c3-46e0-9203-0ce9a900e2e2,8ca06dd1-b108-536c-917f-71070bd52ad0,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,5.95,849.06,6,2026-01-24
6efec3ff-9711-4c7c-bd5f-ea33d1e52708,8ca06dd1-b108-536c-917f-71070bd52ad0,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,5.95,849.06,6,2026-01-24
4e7d981b-2790-4065-94a7-00f06b4202fa,db3941b2-df1b-5059-95e4-63a525867947,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,5.77,862.41,5,2026-01-24
c8c04405-f8c4-426d-953b-f877af89fd62,db3941b2-df1b-5059-95e4-63a525867947,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,5.77,862.41,5,2026-01-24
9444ebc7-6c6d-42b2-85db-0a9802f4464f,db3941b2-df1b-5059-95e4-63a525867947,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,5.77,862.41,5,2026-01-24
c52aab64-d611-42ed-8b8b-34cc22a3b06b,db3941b2-df1b-5059-95e4-63a525867947,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,5.77,862.41,5,2026-01-24
5157b9c6-d3c8-40a7-9db3-876929466850,db3941b2-df1b-5059-95e4-63a525867947,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,5.77,862.41,5,2026-01-24
ddf799e9-52d4-483f-a93d-74a9e5bb8db2,a5fae455-cfda-51ea-938f-8b92c30297e2,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,5.77,836.63,3,2026-01-24
9f182147-1210-4145-bd0d-d13ebc82efa9,a5fae455-cfda-51ea-938f-8b92c30297e2,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,5.77,836.63,3,2026-01-24
9ec9bde7-f9e1-488d-bae5-3cfb1169dd46,a5fae455-cfda-51ea-938f-8b92c30297e2,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,5.77,836.63,3,2026-01-24
d73009e3-5e09-46f6-9032-4d5027745d3b,a5fae455-cfda-51ea-938f-8b92c30297e2,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,5.77,836.63,3,2026-01-24
deddb8fc-8e7f-4122-91ad-1c2bb28a6b8a,a5fae455-cfda-51ea-938f-8b92c30297e2,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,5.77,836.63,3,2026-01-24
d0eabd6f-ff01-4811-8fcf-b56ade147713,ecf7ff18-dcd1-532a-bef5-61a94ba97d63,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,7.14,849.26,5,2026-01-24
a778867f-72ed-4a51-89b1-875f7fefbd59,ecf7ff18-dcd1-532a-bef5-61a94ba97d63,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,7.14,849.26,5,2026-01-24
3f9bcf20-706a-4bdd-b3ca-39f11d8e8df0,ecf7ff18-dcd1-532a-bef5-61a94ba97d63,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,7.14,849.26,5,2026-01-24
c7ed12a3-6a8e-467f-b555-0f3c947e8953,ecf7ff18-dcd1-532a-bef5-61a94ba97d63,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,7.14,849.26,5,2026-01-24
8acf25cd-c5f3-482a-93be-a8bd4295f4c4,ecf7ff18-dcd1-532a-bef5-61a94ba97d63,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,7.14,849.26,5,2026-01-24
e0bc864f-e054-46e3-acca-4d5a5d125469,410156f2-c5d2-5847-a97b-1cd9d417dbd5,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.23,854.19,2,2026-01-24
a2e99daf-0f33-487c-9751-d9dd2d9a8291,410156f2-c5d2-5847-a97b-1cd9d417dbd5,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.23,854.19,2,2026-01-24
7d8337d2-f892-4a52-ae21-a7e14f91cfec,410156f2-c5d2-5847-a97b-1cd9d417dbd5,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.23,854.19,2,2026-01-24
b76d74ce-7fef-4f72-9c22-9fb0443d7529,410156f2-c5d2-5847-a97b-1cd9d417dbd5,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.23,854.19,2,2026-01-24
13e86f31-eafe-46ac-ac60-ae94d52e46cb,410156f2-c5d2-5847-a97b-1cd9d417dbd5,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.23,854.19,2,2026-01-24
03e97e52-b5e2-4c87-ae2b-ad06b3dc036b,0a0f7873-e8f3-5df8-a217-d39e53db0bbb,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.34,856.4,5,2026-01-24
bed88aac-4095-44a6-9fb9-68667f039f63,0a0f7873-e8f3-5df8-a217-d39e53db0bbb,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.34,856.4,5,2026-01-24
790f20d5-6e87-43fb-89e3-2f18964a0356,0a0f7873-e8f3-5df8-a217-d39e53db0bbb,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.34,856.4,5,2026-01-24
f4e26a1c-5b76-433b-8800-1423db57881c,0a0f7873-e8f3-5df8-a217-d39e53db0bbb,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.34,856.4,5,2026-01-24
6a7ab19c-7364-4d75-a600-fb5e0a29d85a,0a0f7873-e8f3-5df8-a217-d39e53db0bbb,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.34,856.4,5,2026-01-24
4c53b59f-241b-4409-8e5f-ea922efb0962,95847902-fc4d-55e2-a4b8-c733702db52e,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,6.7,848.22,5,2026-01-24
5b179606-c470-4ea9-bac2-61d2f3070544,95847902-fc4d-55e2-a4b8-c733702db52e,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,6.7,848.22,5,2026-01-24
89a9c639-1679-4afc-8d48-5b6020a69680,95847902-fc4d-55e2-a4b8-c733702db52e,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,6.7,848.22,5,2026-01-24
4517dd1a-f933-43d9-acbf-bcd7b5c27b14,95847902-fc4d-55e2-a4b8-c733702db52e,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Road,Route B,6.7,848.22,5,2026-01-24
6c4ee839-cebd-4586-be2d-a7ae6554164b,95847902-fc4d-55e2-a4b8-c733702db52e,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Road,Route B,6.7,848.22,5,2026-01-24
1377e38c-e080-4c0a-809c-25dc50cd24d1,9027610e-4262-545f-8b15-054645126661,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Road,Route B,7.11,852.86,4,2026-01-24
c033db6b-66b4-4f0f-8d0f-79b5357f6625,9027610e-4262-545f-8b15-054645126661,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Road,Route B,7.11,852.86,4,2026-01-24
c02731e3-c083-4fc0-9a60-010e52c1f8f6,9027610e-4262-545f-8b15-054645126661,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Road,Route B,7.11,852.86,4,2026-01-24
